epoch,phase,loss,time_seconds,avg_accuracy,glioma_accuracy,meningioma_accuracy,no_tumor_accuracy,pituitary_accuracy,avg_precision,glioma_precision,meningioma_precision,no_tumor_precision,pituitary_precision,avg_recall,glioma_recall,meningioma_recall,no_tumor_recall,pituitary_recall,avg_f1,glioma_f1,meningioma_f1,no_tumor_f1,pituitary_f1,avg_auc,glioma_auc,meningioma_auc,no_tumor_auc,pituitary_auc
1,val,0.49397250562906264,0.4698512554168701,0.8968750000000001,0.89375,0.8078125,0.96875,0.9171875,0.8014821360438442,0.7663551401869159,0.7941176470588235,0.8731343283582089,0.7723214285714286,0.7989896683071529,0.9010989010989011,0.3312883435582822,0.975,0.9885714285714285,0.7710607645336198,0.8282828282828283,0.4675324675324675,0.9212598425196851,0.8671679197994987,0.9696386163529228,0.9708479293632132,0.9241681779012488,0.9973878205128205,0.9861505376344087
2,val,0.261300478130579,0.31652235984802246,0.95078125,0.9375,0.9046875,0.990625,0.9703125,0.904632555467311,0.927710843373494,0.8072289156626506,0.9596774193548387,0.9239130434782609,0.9078337434549091,0.8461538461538461,0.8220858895705522,0.9916666666666667,0.9714285714285714,0.9055330454742715,0.8850574712643678,0.8145896656534954,0.9754098360655737,0.947075208913649,0.9862456124432128,0.9887590575363501,0.9652737585368677,0.9997115384615385,0.9912380952380954
3,val,0.2359804641455412,0.3261096477508545,0.9546874999999999,0.946875,0.9140625,0.9921875,0.965625,0.9162975419638842,0.9868421052631579,0.8103448275862069,0.967479674796748,0.900523560209424,0.915932577136565,0.8241758241758241,0.8650306748466258,0.9916666666666667,0.9828571428571429,0.9135783559337904,0.8982035928143712,0.8367952522255193,0.9794238683127572,0.9398907103825137,0.9918933904929976,0.9958131388262392,0.9753700917030006,0.9998557692307692,0.9965345622119816
4,val,0.16618320671841502,0.33331942558288574,0.97265625,0.9703125,0.946875,0.9953125,0.978125,0.9475813983559191,0.9710982658959537,0.9006211180124224,0.9834710743801653,0.9351351351351351,0.9482213926155644,0.9230769230769231,0.8895705521472392,0.9916666666666667,0.9885714285714285,0.9475508949913817,0.9464788732394366,0.8950617283950617,0.9875518672199171,0.9611111111111111,0.995037485731177,0.997840587360238,0.9854792864400459,0.9997916666666666,0.9970384024577574
5,val,0.14815819067880512,0.33080577850341797,0.9742187499999999,0.971875,0.9484375,0.996875,0.9796875,0.9503733425071657,0.9712643678160919,0.891566265060241,0.9836065573770492,0.9550561797752809,0.9519938650306748,0.9285714285714286,0.9079754601226994,1.0,0.9714285714285714,0.9510106481505177,0.949438202247191,0.8996960486322189,0.9917355371900827,0.9631728045325779,0.9956702247762841,0.9978525840971255,0.9873699373641496,0.9999038461538461,0.9975545314900154
6,val,0.14969413951039315,0.32934999465942383,0.9765625,0.9765625,0.9546875,0.99375,0.98125,0.954728004741666,0.9562841530054644,0.9135802469135802,0.9833333333333333,0.9657142857142857,0.954640385177195,0.9615384615384616,0.9079754601226994,0.9833333333333333,0.9657142857142857,0.9546802398514728,0.958904109589041,0.9107692307692308,0.9833333333333333,0.9657142857142857,0.9964107732880052,0.9982124862037526,0.9903152371030598,0.9998557692307692,0.9972596006144393
7,val,0.15937106432393194,0.33481287956237793,0.9796874999999999,0.984375,0.959375,0.996875,0.978125,0.9613986006953934,0.9623655913978495,0.959731543624161,0.9836065573770492,0.9398907103825137,0.9609185599676398,0.9835164835164835,0.8773006134969326,1.0,0.9828571428571429,0.9605305363904687,0.9728260869565217,0.9166666666666666,0.9917355371900827,0.9608938547486033,0.9966963538506086,0.9987163491530304,0.9897750511247444,0.9999038461538461,0.998390168970814
8,val,0.16029311856545975,0.31968235969543457,0.97890625,0.9765625,0.9640625,0.9890625,0.9859375,0.958806599253108,0.9326424870466321,0.9861111111111112,0.9448818897637795,0.9715909090909091,0.9593298725814063,0.989010989010989,0.8711656441717791,1.0,0.9771428571428571,0.9577750816530175,0.96,0.9250814332247557,0.97165991902834,0.9743589743589743,0.9969980475313831,0.9985244013628293,0.990469575954007,0.9999198717948717,0.9990783410138249
9,val,0.12369305302272551,0.3164362907409668,0.9835937499999999,0.984375,0.9703125,0.99375,0.9859375,0.9672282466637305,0.9725274725274725,0.9675324675324676,0.967741935483871,0.9611111111111111,0.9688023326366885,0.9725274725274725,0.9141104294478528,1.0,0.9885714285714285,0.9677112521777788,0.9725274725274725,0.9400630914826499,0.9836065573770492,0.9746478873239437,0.9980042683283933,0.9994001631556216,0.9933248446965312,0.9999679487179488,0.9993241167434714
10,val,0.14352148408652282,0.3277139663696289,0.97890625,0.9828125,0.9609375,0.9890625,0.9828125,0.9579657231264129,0.9621621621621622,0.9791666666666666,0.9448818897637795,0.9456521739130435,0.9593345917885795,0.978021978021978,0.8650306748466258,1.0,0.9942857142857143,0.9574033184263415,0.9700272479564033,0.9185667752442996,0.97165991902834,0.9693593314763231,0.9985521766858221,0.9993761696818466,0.9956142043189156,0.9999679487179487,0.9992503840245776
