epoch,phase,loss,time_seconds,avg_accuracy,glioma_accuracy,meningioma_accuracy,no_tumor_accuracy,pituitary_accuracy,avg_precision,glioma_precision,meningioma_precision,no_tumor_precision,pituitary_precision,avg_recall,glioma_recall,meningioma_recall,no_tumor_recall,pituitary_recall,avg_f1,glioma_f1,meningioma_f1,no_tumor_f1,pituitary_f1,avg_auc,glioma_auc,meningioma_auc,no_tumor_auc,pituitary_auc
1,val,0.35177413672208785,0.38964223861694336,0.9398437500000001,0.9390625,0.88125,0.98125,0.9578125,0.883705398211924,0.9554140127388535,0.7701863354037267,0.9354838709677419,0.8737373737373737,0.8850375289332344,0.8241758241758241,0.7607361963190185,0.9666666666666667,0.9885714285714285,0.882205366031934,0.8849557522123894,0.7654320987654321,0.9508196721311475,0.9276139410187667,0.9828115029710769,0.9910264408081002,0.948026391943512,0.9985096153846154,0.9936835637480799
2,val,0.14589097164571285,0.31073832511901855,0.9773437500000001,0.9734375,0.9546875,0.9984375,0.9828125,0.9572551018424225,0.9459459459459459,0.9407894736842105,0.9917355371900827,0.9505494505494505,0.9568526259017056,0.9615384615384616,0.8773006134969326,1.0,0.9885714285714285,0.9566633198819041,0.9536784741144414,0.9079365079365079,0.995850622406639,0.969187675070028,0.9971596109098937,0.9978165938864629,0.9926689045800055,0.9999839743589745,0.998168970814132
3,val,0.12368111237883568,0.3178081512451172,0.98046875,0.9765625,0.9625,0.990625,0.9921875,0.9612590799031477,1.0,0.8926553672316384,0.9523809523809523,1.0,0.9645840355963056,0.9175824175824175,0.9693251533742331,1.0,0.9714285714285714,0.9618872061217113,0.9570200573065902,0.9294117647058824,0.975609756097561,0.9855072463768116,0.9970548653115103,0.9960530735639906,0.9929261359982509,0.9999038461538462,0.9993364055299538
4,val,0.10785822193138302,0.3164794445037842,0.984375,0.9828125,0.9703125,0.9921875,0.9921875,0.967727284598193,0.9942196531791907,0.9337349397590361,0.96,0.9829545454545454,0.9711366547562866,0.945054945054945,0.950920245398773,1.0,0.9885714285714285,0.9691525367795756,0.9690140845070423,0.9422492401215805,0.9795918367346939,0.9857549857549858,0.9978778598969671,0.9984524209415039,0.9937621381075484,0.9999358974358975,0.9993609831029185
5,val,0.08565628081560135,0.3317103385925293,0.9874999999999999,0.9859375,0.978125,0.9921875,0.99375,0.9755770419909293,0.9528795811518325,0.9933774834437086,0.967479674796748,0.9885714285714285,0.9751208735027753,1.0,0.9202453987730062,0.9916666666666667,0.9885714285714285,0.9748201558239904,0.9758713136729222,0.9554140127388535,0.9794238683127572,0.9885714285714285,0.9991015458994624,0.9998440424204615,0.9970675618320022,0.9998878205128205,0.9996067588325653
6,val,0.11990593345835805,0.3180253505706787,0.98828125,0.9921875,0.978125,0.9953125,0.9875,0.9771824296385514,0.9732620320855615,0.9933774834437086,0.975609756097561,0.9664804469273743,0.9772042068361086,1.0,0.9202453987730062,1.0,0.9885714285714285,0.9767298320421638,0.986449864498645,0.9554140127388535,0.9876543209876543,0.9774011299435028,0.9985353127936596,0.999472143576947,0.9974148242466335,0.9998717948717949,0.9973824884792627
7,val,0.10923073707381263,0.32329773902893066,0.9898437499999999,0.990625,0.98125,0.9921875,0.9953125,0.9779571577847439,1.0,0.9575757575757575,0.96,0.9942528735632183,0.9812323872446571,0.967032967032967,0.9693251533742331,1.0,0.9885714285714285,0.9794126764515101,0.9832402234636871,0.9634146341463414,0.9795918367346939,0.9914040114613181,0.9986810655457379,0.9990762512596573,0.9967331609882831,0.9999839743589743,0.9989308755760369
8,val,0.07514802035875619,0.30681538581848145,0.98828125,0.9859375,0.9796875,0.9953125,0.9921875,0.976191871994689,0.9832402234636871,0.9629629629629629,0.975609756097561,0.9829545454545454,0.9781649025820804,0.967032967032967,0.9570552147239264,1.0,0.9885714285714285,0.9771196397050506,0.9750692520775623,0.96,0.9876543209876543,0.9857549857549858,0.9993313131368711,0.9992442055760833,0.9984694730614397,0.9999679487179488,0.9996436251920123
9,val,0.1007369561411906,0.32886576652526855,0.98515625,0.984375,0.971875,0.9953125,0.9890625,0.9703286431002665,0.9942528735632183,0.9447852760736196,0.975609756097561,0.9666666666666667,0.9724051102271961,0.9505494505494505,0.9447852760736196,1.0,0.9942857142857143,0.9711578498904174,0.9719101123595506,0.9447852760736196,0.9876543209876543,0.9802816901408451,0.9987128336896725,0.9991722251547579,0.9964116217154764,0.9999679487179487,0.999299539170507
10,val,0.1592175493686227,0.31447505950927734,0.98125,0.978125,0.96875,0.9890625,0.9890625,0.965131784491793,0.9285714285714286,0.993103448275862,0.9669421487603306,0.9719101123595506,0.9617517528483785,1.0,0.8834355828220859,0.975,0.9885714285714285,0.9622880566364398,0.9629629629629629,0.935064935064935,0.970954356846473,0.9801699716713881,0.9977903786560387,0.9996400978933729,0.9950354336278634,0.9997916666666666,0.996694316436252
